time,label,IBI,HR
1674912298.358046,N,388,154.6
1674912298.746046,A,788,76.1
1674912299.534046,N,680,88.2
1674912300.214046,N,668,89.8
1674912300.882046,N,656,91.5
1674912301.5380461,N,644,93.2
1674912302.182046,N,652,92
1674912302.8340461,N,640,93.8
1674912303.474046,N,636,94.3
1674912304.110046,N,636,94.3
1674912304.746046,N,632,94.9
1674912305.378046,N,632,94.9
1674912306.010046,N,632,94.9
1674912306.642046,N,632,94.9
1674912307.274046,N,632,94.9
1674912307.906046,N,636,94.3
1674912308.542046,N,636,94.3
1674912309.178046,R,712,84.3
1674912309.8900461,N,572,104.9
1674912310.4620461,N,644,93.2
1674912311.106046,N,644,93.2
1674912311.750046,N,648,92.6
1674912312.398046,N,652,92
1674912313.050046,N,648,92.6
1674912313.698046,N,652,92
1674912314.350046,N,652,92
1674912315.002046,N,656,91.5
1674912315.658046,N,652,92
1674912316.310046,N,652,92
1674912316.9620461,N,652,92
1674912317.614046,N,656,91.5
1674912318.270046,N,656,91.5
1674912318.9260461,N,664,90.4
1674912319.590046,N,660,90.9
1674912320.250046,N,668,89.8
1674912320.918046,N,668,89.8
1674912321.586046,N,664,90.4
1674912322.250046,N,384,156.2
1674912322.634046,A,780,76.9
1674912323.414046,N,660,90.9
1674912324.0740461,R,268,223.9
1674912324.342046,R,376,159.6
1674912324.718046,N,640,93.7
1674912325.358046,N,636,94.3
1674912325.994046,N,628,95.5
1674912326.622046,N,636,94.3
1674912327.258046,N,636,94.3
1674912327.894046,N,644,93.2
1674912328.5380461,N,652,92
1674912329.190046,N,660,90.9
1674912329.850046,N,660,90.9
1674912330.510046,N,668,89.8
1674912331.178046,N,668,89.8
1674912331.846046,R,476,126.1
1674912332.322046,R,184,326.1
1674912332.506046,R,656,91.5
1674912333.162046,N,652,92
1674912333.8140461,N,644,93.2
1674912334.458046,N,640,93.7
1674912335.098046,N,640,93.8
1674912335.738046,N,632,94.9
1674912336.3700461,N,624,96.2
1674912336.994046,N,624,96.2
1674912337.618046,N,624,96.2
1674912338.242046,N,628,95.5
1674912338.8700461,N,628,95.5
1674912339.498046,N,632,94.9
1674912340.1300461,N,636,94.3
1674912340.766046,N,640,93.8
1674912341.406046,N,636,94.3
1674912342.042046,N,640,93.8
1674912342.682046,N,648,92.6
1674912343.330046,N,648,92.6
1674912343.978046,N,652,92
1674912344.6300461,N,648,92.6
1674912345.2780461,N,656,91.5
1674912345.934046,N,664,90.4
1674912346.598046,N,664,90.4
1674912347.262046,N,676,88.8
1674912347.938046,N,680,88.2
1674912348.618046,N,684,87.7
1674912349.302046,N,380,157.9
1674912349.682046,A,808,74.3
1674912350.490046,N,688,87.2
1674912351.178046,N,672,89.3
1674912351.850046,N,668,89.8
1674912352.5180461,N,668,89.8
1674912353.1860461,N,664,90.4
1674912353.850046,N,660,90.9
1674912354.510046,N,664,90.4
1674912355.174046,N,644,93.2
1674912355.818046,N,648,92.6
1674912356.466046,N,648,92.6
1674912357.114046,N,640,93.8
1674912357.754046,N,628,95.5
1674912358.382046,N,628,95.5
1674912359.010046,N,628,95.5
1674912359.638046,N,628,95.5
1674912360.266046,N,628,95.5
1674912360.894046,N,628,95.5
1674912361.522046,N,632,94.9
1674912362.154046,N,628,95.5
1674912362.782046,N,636,94.3
1674912363.418046,N,636,94.3
1674912364.054046,N,636,94.3
1674912364.690046,N,644,93.2
1674912365.3340461,N,644,93.2
1674912365.978046,N,644,93.2
1674912366.622046,N,644,93.2
1674912367.266046,N,652,92
1674912367.918046,N,648,92.6
1674912368.566046,N,648,92.6
1674912369.214046,N,644,93.2
1674912369.858046,N,640,93.8
1674912370.498046,N,636,94.3
1674912371.134046,N,628,95.5
1674912371.762046,N,620,96.8
1674912372.382046,N,620,96.8
1674912373.002046,N,616,97.4
1674912373.618046,N,612,98
1674912374.230046,N,620,96.8
1674912374.850046,N,616,97.4
1674912375.466046,N,616,97.4
1674912376.082046,N,620,96.8
1674912376.702046,N,628,95.5
1674912377.330046,N,628,95.5
1674912377.958046,N,628,95.5
1674912378.586046,N,632,94.9
1674912379.218046,N,636,94.3
1674912379.854046,N,632,94.9
1674912380.486046,N,640,93.8
1674912381.126046,N,488,123
1674912381.614046,R,164,365.9
1674912381.7780461,R,648,92.6
1674912382.4260461,N,644,93.2
1674912383.070046,N,652,92
1674912383.7220461,N,648,92.6
1674912384.3700461,N,740,81.1
1674912385.110046,R,544,110.3
1674912385.654046,N,636,94.3
1674912386.290046,N,628,95.5
1674912386.918046,N,624,96.2
1674912387.542046,N,616,97.4
1674912388.158046,N,616,97.4
1674912388.774046,N,608,98.7
1674912389.382046,N,608,98.7
1674912389.990046,N,608,98.7
1674912390.598046,N,612,98
1674912391.210046,N,604,99.3
1674912391.8140461,N,612,98
1674912392.4260461,N,604,99.3
1674912393.030046,N,604,99.3
1674912393.634046,N,604,99.3
1674912394.238046,N,612,98
1674912394.850046,N,612,98
1674912395.4620461,N,608,98.7
1674912396.070046,R,704,85.2
1674912396.774046,N,572,104.9
1674912397.346046,N,576,104.2
1674912397.922046,N,616,97.4
1674912398.5380461,N,620,96.8
1674912399.158046,N,628,95.5
1674912399.786046,N,624,96.2
1674912400.410046,N,624,96.2
1674912401.034046,N,624,96.2
1674912401.658046,N,620,96.8
1674912402.2780461,N,616,97.4
1674912402.894046,N,616,97.4
1674912403.510046,N,616,97.4
1674912404.126046,N,612,98
1674912404.738046,N,608,98.7
1674912405.346046,N,616,97.4
1674912405.9620461,N,608,98.7
1674912406.570046,N,612,98
1674912407.182046,N,608,98.7
1674912407.790046,N,612,98
1674912408.402046,N,616,97.4
1674912409.0180461,N,616,97.4
1674912409.634046,N,620,96.8
1674912410.254046,N,624,96.2
1674912410.878046,N,620,96.8
1674912411.498046,N,620,96.8
1674912412.118046,N,616,97.4
1674912412.734046,N,616,97.4
1674912413.350046,N,616,97.4
1674912413.966046,N,616,97.4
1674912414.582046,N,616,97.4
1674912415.198046,N,624,96.2
1674912415.822046,N,624,96.2
1674912416.446046,N,624,96.2
1674912417.070046,N,624,96.2
1674912417.694046,N,628,95.5
1674912418.322046,N,624,96.2
1674912418.946046,N,628,95.5
1674912419.5740461,N,628,95.5
1674912420.202046,N,632,94.9
1674912420.8340461,N,628,95.5
1674912421.4620461,N,620,96.8
1674912422.082046,N,624,96.2
1674912422.706046,N,620,96.8
1674912423.326046,N,612,98
1674912423.938046,N,612,98
1674912424.550046,N,612,98
1674912425.162046,N,616,97.4
1674912425.7780461,N,616,97.4
1674912426.394046,N,624,96.2
1674912427.0180461,N,632,94.9
1674912427.650046,N,624,96.2
1674912428.274046,N,632,94.9
1674912428.906046,N,624,96.2
1674912429.530046,N,632,94.9
1674912430.162046,N,632,94.9
1674912430.794046,N,636,94.3
1674912431.430046,N,636,94.3
1674912432.066046,N,636,94.3
1674912432.702046,N,636,94.3
1674912433.338046,N,632,94.9
1674912433.970046,N,624,96.2
1674912434.594046,N,616,97.4
1674912435.210046,N,616,97.4
1674912435.826046,N,608,98.7
1674912436.434046,N,612,98
1674912437.046046,N,604,99.3
1674912437.650046,N,600,100
1674912438.250046,N,600,100
1674912438.850046,N,608,98.7
1674912439.458046,N,600,100
1674912440.058046,N,600,100
1674912440.658046,N,600,100
1674912441.258046,N,608,98.7
1674912441.866046,N,600,100
1674912442.466046,N,600,100
1674912443.066046,N,604,99.3
1674912443.670046,N,600,100
1674912444.270046,N,612,98
1674912444.882046,N,608,98.7
1674912445.490046,N,600,100
1674912446.090046,N,596,100.7
1674912446.6860461,N,600,100
1674912447.286046,N,596,100.7
1674912447.882046,N,592,101.4
1674912448.474046,N,600,100
1674912449.0740461,N,588,102
1674912449.662046,N,592,101.4
1674912450.254046,N,592,101.4
1674912450.846046,N,592,101.4
1674912451.438046,N,592,101.4
1674912452.030046,N,596,100.7
1674912452.626046,N,596,100.7
1674912453.2220461,N,600,100
1674912453.822046,N,600,100
1674912454.422046,N,600,100
1674912455.022046,N,608,98.7
1674912455.6300461,N,608,98.7
1674912456.238046,N,604,99.3
1674912456.842046,N,604,99.3
1674912457.446046,N,608,98.7
1674912458.054046,N,612,98
1674912458.6660461,N,616,97.4
1674912459.282046,N,616,97.4
1674912459.898046,N,616,97.4
1674912460.514046,N,620,96.8
1674912461.134046,N,616,97.4
1674912461.750046,N,620,96.8
1674912462.3700461,N,620,96.8
1674912462.990046,N,616,97.4
1674912463.606046,N,620,96.8
1674912464.226046,N,616,97.4
1674912464.842046,N,612,98
1674912465.454046,N,608,98.7
1674912466.062046,N,612,98
1674912466.674046,N,604,99.3
1674912467.2780461,N,608,98.7
1674912467.886046,N,612,98
1674912468.498046,N,612,98
1674912469.110046,N,612,98
1674912469.7220461,N,616,97.4
1674912470.338046,N,616,97.4
1674912470.954046,N,616,97.4
1674912471.570046,N,612,98
1674912472.182046,N,620,96.8
1674912472.802046,N,616,97.4
1674912473.418046,N,620,96.8
1674912474.0380461,N,616,97.4
1674912474.654046,N,620,96.8
1674912475.274046,N,612,98
1674912475.886046,N,620,96.8
1674912476.506046,N,620,96.8
1674912477.126046,N,616,97.4
1674912477.742046,N,620,96.8
1674912478.362046,N,616,97.4
1674912478.978046,N,616,97.4
1674912479.594046,N,612,98
1674912480.206046,N,608,98.7
1674912480.8140461,N,612,98
1674912481.4260461,N,608,98.7
1674912482.034046,N,608,98.7
1674912482.642046,N,608,98.7
1674912483.250046,N,612,98
1674912483.862046,N,612,98
1674912484.474046,N,616,97.4
1674912485.090046,N,620,96.8
1674912485.710046,N,612,98
1674912486.322046,N,624,96.2
1674912486.946046,N,624,96.2
1674912487.570046,N,628,95.5
1674912488.198046,N,636,94.3
1674912488.8340461,N,636,94.3
1674912489.470046,N,632,94.9
1674912490.102046,N,632,94.9
1674912490.734046,N,636,94.3
1674912491.3700461,N,644,93.2
1674912492.014046,N,648,92.6
1674912492.662046,N,644,93.2
1674912493.306046,N,648,92.6
1674912493.954046,N,656,91.5
1674912494.610046,N,644,93.2
1674912495.254046,N,368,163
1674912495.622046,V,756,79.4
1674912496.378046,N,420,142.9
1674912496.798046,R,704,85.2
1674912497.502046,R,640,93.8
1674912498.142046,N,620,96.8
1674912498.762046,N,616,97.4
1674912499.378046,N,616,97.4
1674912499.994046,N,612,98
1674912500.606046,N,612,98
1674912501.218046,N,608,98.7
1674912501.826046,N,608,98.7
1674912502.434046,N,612,98
1674912503.046046,N,604,99.3
1674912503.650046,N,604,99.3
1674912504.254046,N,604,99.3
1674912504.858046,N,608,98.7
1674912505.466046,N,608,98.7
1674912506.0740461,N,612,98
1674912506.6860461,N,612,98
1674912507.298046,N,612,98
1674912507.910046,N,616,97.4
1674912508.526046,N,624,96.2
1674912509.150046,N,628,95.5
1674912509.7780461,N,636,94.3
1674912510.414046,N,648,92.6
1674912511.062046,N,648,92.6
1674912511.710046,N,648,92.6
1674912512.358046,N,660,90.9
1674912513.0180461,N,660,90.9
1674912513.678046,N,656,91.5
1674912514.3340461,N,652,92
1674912514.986046,N,648,92.6
1674912515.634046,N,648,92.6
1674912516.282046,N,640,93.8
1674912516.922046,N,640,93.7
1674912517.562046,N,640,93.8
1674912518.202046,N,644,93.2
1674912518.846046,N,640,93.7
1674912519.486046,N,640,93.8
1674912520.126046,N,636,94.3
1674912520.762046,N,640,93.8
1674912521.402046,N,644,93.2
1674912522.046046,N,644,93.2
1674912522.690046,N,640,93.8
1674912523.330046,N,640,93.7
1674912523.970046,N,640,93.8
1674912524.610046,N,644,93.2
1674912525.254046,N,640,93.7
1674912525.894046,N,644,93.2
1674912526.5380461,N,656,91.5
1674912527.194046,N,660,90.9
1674912527.854046,N,672,89.3
1674912528.526046,N,688,87.2
1674912529.214046,N,696,86.2
1674912529.910046,N,712,84.3
1674912530.622046,N,720,83.3
1674912531.342046,N,728,82.4
1674912532.070046,N,736,81.5
1674912532.806046,N,384,156.2
1674912533.190046,R,864,69.4
1674912534.054046,N,724,82.9
1674912534.7780461,N,692,86.7
1674912535.470046,N,672,89.3
1674912536.142046,N,664,90.4
1674912536.806046,N,652,92
1674912537.458046,N,656,91.5
1674912538.114046,N,648,92.6
1674912538.762046,N,652,92
1674912539.414046,N,664,90.4
1674912540.078046,N,384,156.2
1674912540.4620461,A,792,75.8
1674912541.254046,N,432,138.9
1674912541.6860461,R,736,81.5
1674912542.422046,N,664,90.4
1674912543.086046,N,652,92
1674912543.738046,N,640,93.7
1674912544.378046,N,636,94.3
1674912545.014046,N,376,159.6
